"","ID_","YEAR","CLASS_","REALINC","REALRINC","WRKSTAT","HRS1","WRKSLF","OCC10","INDUS10","MARITAL","DIVORCE","WIDOWED","SPWRKSTA","SPWRKSLF","SPOCC10","SPIND10","PAWRKSLF","PAOCC10","SIBS","CHILDS","AGE","EDUC","PAEDUC","MAEDUC","SPEDUC","SEX","RACE","RES16","REG16","MOBILE16","FAMILY16","INCOM16","BORN","PARBORN","GRANBORN","HOMPOP","BABIES","PRETEEN","TEENS","ADULTS","UNRELAT","EARNRS","REGION","RELIG","ATTEND","RELIG16","FUND16","SPREL","RACLIVE","HEALTH","WKSUB","WKSUBS","WKSUP","UNEMP","OWNGUN","PARTNERS","PASEI10","PRESTG10","SEI10","SPPRES10","SPSEI10","UNION_","ETH1","POLVIEWS","NATROAD","NATSOC","NATMASS","NATPARK","EQWLTH","SPKATH","COLATH","LIBATH","SPKRAC","COLRAC","LIBRAC","SPKCOM","COLCOM","LIBCOM","SPKMIL","COLMIL","LIBMIL","SPKHOMO","COLHOMO","LIBHOMO","CAPPUN","GUNLAW","COURTS","HELPFUL","FAIR","TRUST","CONFINAN","CONBUS","CONCLERG","CONEDUC","CONFED","CONLABOR","CONPRESS","CONMEDIC","CONTV","CONJUDGE","CONSCI","CONLEGIS","CONARMY","OBEY","POPULAR","THNKSELF","WORKHARD","HELPOTH","GETAHEAD","ABDEFECT","ABNOMORE","ABHLTH","ABPOOR","ABRAPE","XMARSEX","HOMOSEX","POLHITOK","POLABUSE","POLMURDR","POLESCAP","POLATTAK","HELPPOOR","HELPNOT","HELPSICK","HELPBLK","PARTYID","TAX","FUND","HAPPY","LIFE","SATJOB","SATFIN","FINALTER","XMOVIE","FEAR","PISTOL","SHOTGUN","RIFLE","PHONE"
"973","231",1990,"L2",12197,3992,"2",28,0,"47","20","1",0,0,"1",1,"20","20",0,"81",2,0,22,14,14,14,16,0,"1","4","3","3","1",4,1,"0","0",2,0,0,0,2,1,2,"7","1",8,"1",NA,"1",1,"1",1,1,0,1,"2",1,48.3,31,39.7,66,62.6,"4","8",NA,"2","2","2","2",2,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,"2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1",1,5,2,4,3,"1",1,1,1,0,NA,"1","1",1,0,0,1,1,1,3,2,3,"3","2",NA,"1","1","2","2","2",0,0,"2","2","2","3"
"974","235",1990,"L3",99988,103206,"1",40,0,"10","10","1",0,0,"7",0,"10","10",0,"35",6,2,34,17,14,12,17,1,"1","6","0","3","1",3,0,"8","3",4,2,0,0,2,0,2,"7","2",3,"2","2","2",1,"1",1,0,1,0,"2",1,71.8,72,77.4,72,77.4,"4","25",4,"1","1","1","1",5,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","2","2","1","2","1","2","3","3","1","3","1","1","2","2",4,5,3,1,2,"1",1,1,1,0,1,"1","1",1,0,0,1,1,3,3,2,4,"5","2","2","1","1","1","1","1",0,0,"2","2","2","3"
"975","241",1990,"L1",NA,9980,"1",50,0,"40","43","1",0,0,"1",0,"43","43",0,"40",4,1,30,11,12,NA,12,1,"1","6","1","2","4",4,1,"0","2",3,1,0,0,2,0,2,"1","2",2,"2","2","2",1,"1",1,0,0,0,"2",1,32.6,33,13.6,33,26.5,"1","14",7,"2","1","2","3",1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,"2","2","1","1","2","1","3","1","1","3","3","2","2","1","3","3","2",5,3,2,4,1,"1",0,0,1,0,1,"1","1",1,1,0,1,1,1,1,5,5,"4","1","2","1","2","3","3","2",1,1,"2","2","2","3"
"976","270",1990,"L2",39919,NA,"7",NA,0,"58","74","1",0,0,"1",0,"74","74",0,"68",2,1,56,12,8,8,9,0,"1","1","4","2","1",2,1,"0","0",2,0,0,0,2,0,1,"4","1",2,"1","1","1",1,"4",1,1,1,0,"1",1,42.2,32,35.8,46,51.9,"2",NA,5,"2","2","2","2",3,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,"2","1","2","1","2","2","3","1","2","2","2","2","3","2","3","2","2",5,4,1,3,2,"1",1,1,1,1,1,"1","1",1,0,0,1,1,3,3,3,3,"1","1","3","2","1","2","2","1",0,0,"1","1","1","3"
"977","273",1990,"L2",24395,18851,"1",40,0,"80","96","1",1,0,"1",0,"96","96",NA,"62",3,4,43,7,4,NA,12,1,"1","4","3","3","1",4,1,"0","0",5,0,1,2,2,0,3,"4","1",2,"1","1","1",1,"3",1,1,1,0,"1",1,28.7,28,23.2,25,23.3,"1","14",4,"1","1","1","1",2,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","1","2","2","3","1","1","2","2","1","2","3","1","2","1",4,5,1,3,2,"2",1,0,1,0,0,"1","1",0,0,0,0,1,3,3,3,5,"3","2","2","2","1","2","3","1",1,0,"1","1","1","3"
"978","284",1990,"L2",39919,33266,"1",48,0,"15","57","1",0,0,"1",0,"57","57",0,"95",4,2,64,12,0,0,12,1,"1","3","2","1","1",1,1,"8","4",2,0,0,0,2,0,2,"2","2",5,"5",NA,"2",1,"1",1,1,0,0,"1",1,38.8,47,62.7,47,38.8,"4","6",3,"2","2","2","3",3,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,"2","2","1","1","2","1","1","2","1","3","2","1","2","1","1","1","1",1,5,2,4,3,"1",1,1,1,1,1,"1","1",1,1,1,1,1,3,5,1,5,"0","1","2","1","1","1","2","1",0,1,"1","1","2","3"
"979","289",1990,"L3",24395,NA,"7",NA,0,"57","47","1",0,0,"1",0,"47","47",0,"62",2,3,56,12,6,7,12,0,"1","3","2","1","1",3,1,"0","3",2,0,0,0,2,0,1,"2","2",7,"2","2","2",1,"2",1,1,0,0,"1",1,24.6,47,38.8,31,39.7,"4","11",6,"2","2","2","2",7,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,"2","1","2","1","2","1","1","2","1","2","2","2","2","1","1","2","1",4,5,3,2,1,"1",0,0,1,0,0,"1","1",1,0,0,NA,1,5,5,3,5,"6","1","2","1","1","1","1","3",0,1,"1","2","2","3"
"980","306",1990,"L3",48790,3105,"2",10,0,"22","14","1",0,0,"1",0,"14","14",0,"53",3,2,28,16,18,16,18,0,"1","5","5","2","1",4,1,"0","0",4,2,0,0,2,0,2,"5","1",7,"1","2","2",1,"2",1,1,0,0,"2",1,44.6,74,84.5,73,86.5,"4","11",3,"2","2","2","2",7,1,1,0,1,0,0,1,NA,0,0,0,0,1,1,0,NA,1,NA,"1","3","2","1","2","2","2","1","2","2","2","3","1","1","3","1",3,5,4,1,2,"2",1,0,1,0,1,"1","1",0,0,0,0,0,3,4,4,5,"5","2","2","1","1","2","1","1",0,1,"2","2","2","3"
"981","309",1990,"L2",99988,39919,"1",50,0,"48","31","1",1,0,"1",0,"31","31",0,"48",1,0,35,16,12,14,16,1,"1","5","5","1","1",4,1,"0","0",2,0,0,0,2,0,2,"5","1",3,"1","3","2",1,"1",1,1,1,0,"1",NA,62,45,62,39,41,"4","11",5,"2","2","2","2",7,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2",3,5,1,2,4,"1",1,1,1,1,1,"1","1",1,1,1,1,1,4,1,1,2,"5","1","3","2","1","1","1","1",0,0,"1","1","1","3"
"982","322",1990,"L2",28830,18851,"1",50,1,"48","59","1",1,0,"1",0,"59","59",0,"37",4,3,42,13,12,13,16,1,"1","1","4","3","1",2,1,"0","0",4,2,0,0,2,0,2,"4","1",3,"1","3","1",0,"1",0,NA,0,1,"1",0,72.6,45,62,17,45.3,"4","14",2,"1","2","1","1",5,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"3","1","2","1","3","2","3","2","3","3","2","2","3","1","1","2","2",4,5,1,2,3,"1",1,1,1,1,1,"2","1",0,0,0,1,1,4,5,2,5,"6","1","3","1","1","1","3","2",1,0,"1","1","1","3"
"983","334",1990,"L2",39919,21068,"1",50,0,"26","13","1",1,0,"3",0,"13","13",0,"91",0,3,42,13,12,12,20,1,"1","3","3","3","1",3,1,"0",NA,2,0,0,0,2,0,2,"4","1",3,"1","2","1",1,"1",1,1,0,1,"1",1,32,46,60.1,73,84,"4","19",5,"2","1","1","2",5,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,"2","1","3","3","3","2","2","2","3","2","3","2","3","2","2","3","3",5,4,1,3,2,"2",1,1,1,1,1,"1","4",1,0,0,1,1,4,4,2,4,"2","1","2","2","2","2","3","1",0,0,"2","1","1","3"
"984","337",1990,"L2",9980,4879,"1",30,0,"88","71","1",0,0,"2",1,"71","71",1,"62",3,5,37,9,2,9,11,0,"1","3","5","1","1",3,1,"0","0",7,2,2,1,2,0,3,"5","1",7,"1","1","1",1,"2",1,0,0,1,"1",1,28.7,24,17.1,41,42.9,"4","30",3,"1","1","2","1",7,1,NA,1,1,1,0,1,0,0,0,0,0,1,NA,NA,1,1,"2","2","1","2","1","2","2","1","1",NA,"2","2","2",NA,NA,NA,"2",1,5,4,2,3,"2",1,0,1,0,1,"3","2",0,0,0,1,1,1,1,1,2,"2","1","1","2","2","1","3","3",0,1,"2","2","1","3"
"985","342",1990,"L2",99988,12197,"1",40,1,"42","48","1",1,0,"2",0,"48","48",0,"81",2,3,43,12,12,12,16,0,"1","4","5","2","1",2,1,"0","0",3,0,0,1,2,0,2,"5","1",3,"1","3","1",NA,"3",0,NA,0,1,"1",1,48.3,25,12.6,45,62,"4","11",4,"1","1","2","3",1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,"2",NA,"2","1","2","3","1","2","3","2","2","2","2","3","2","3","3",4,5,1,3,2,"1",1,1,1,1,1,"3",NA,0,0,0,0,1,2,3,5,3,"2","1","3","2","2","1","3","2",0,1,"1","1","1","3"
"986","351",1990,"L4",99988,103206,"1",60,1,"60","57","1",0,0,"7",0,"57","57",0,"23",2,1,49,16,16,16,13,1,"1","3","2",NA,"1",3,1,"0","0",3,0,0,1,2,0,1,"2","1",8,"2","2","1",NA,"1",0,NA,0,0,"2",1,82.5,52,82.4,47,38.8,"1","8",7,"1","1","1","1",1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","2","1","3","2","2","2","2","3","2","2","2","1","3","3","2",3,5,2,4,1,"3",1,1,1,1,1,"3","1",1,0,0,1,1,3,3,3,5,"6","1","1","1","1","1","1","1",0,0,"2","2","2","4"
"987","363",1990,"L3",99988,39919,"1",40,0,"43","43","1",1,0,"1",0,"43","43",1,"47",2,2,50,18,16,12,16,0,"1","5","2","2","1",4,1,"0","0",5,0,0,0,5,0,5,"2","1",5,"1","1","1",0,"2",1,1,0,0,"1",1,43,39,67.7,39,67.7,"1","11",3,"2","2","1","1",2,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,"3","1","2","1","2","2","2","2","2","2","2","2","3","2","2","2","2",4,5,1,3,2,"2",1,1,1,1,1,NA,"4",1,0,0,1,1,2,3,2,2,"2","2","1",NA,"1","1","1","1",0,0,"2","1","1","3"
"988","371",1990,"L2",39919,NA,"7",NA,0,"80","77","1",0,0,"1",0,"77","77",0,"40",1,2,25,14,14,11,12,0,"1","3","2","2","1",3,1,"0","0",4,2,0,0,2,0,2,"2","1",7,"1","3","1",0,"1",1,0,1,0,"2",1,32.6,60,76.3,50,46.5,"2","8",4,"2","1","2","1",2,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,"3","2","1","2","2","1","3","1","2","3","2","1","2","2","2","2","2",5,4,1,2,3,"1",1,0,1,0,1,"2","4",1,1,1,1,1,1,1,3,5,"5","1","3","1","2","1","3","3",0,1,"2","2","2","3"
"989","379",1990,"L3",99988,12197,"2",20,0,"57","30","1",0,0,"1",0,"30","30",0,"96",3,2,32,13,8,8,17,0,"1","5","2","2","8",3,1,"0","0",4,1,1,0,2,0,2,"2","3",7,"2","2","3",0,"1",1,0,1,0,"2",NA,17.5,47,38.8,66,92,"4","21",2,"2","2","2","1",4,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,"2","2","1","2","2","2","3","2","2","2","2","1","3","1","1","1","1",4,5,1,3,2,"2",1,1,1,1,1,"2","1",1,0,0,1,1,2,NA,NA,3,"1","1","3","2","2","2","2","1",0,0,"2","2","2","3"
"990","388",1990,"L2",99988,24395,"1",38,0,"50","13","1",0,0,"1",0,"13","13",1,"30",2,2,41,11,15,10,9,0,"1","3","2","1","1",3,1,"0","0",4,0,0,0,4,0,4,"2","1",1,"1","3","2",NA,"1",1,1,1,0,"2",1,83.4,46,52,44,77.9,"3","11",4,"1","1","1","2",1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,"3","1","2","1","3","2","3","3","2","2","3","2","2","2","1","3","2",4,5,1,3,2,"2",1,1,1,1,1,"1","1",0,0,0,0,0,3,3,1,5,"3","1","3","1","1","2","1","1",1,0,"2","2","2","4"
"991","390",1990,"L2",48790,28830,"1",60,0,"20","32","1",0,0,"2",0,"32","32",0,"91",7,3,35,14,12,12,14,1,"1","3","2","1","1",3,1,"0","0",5,1,2,0,2,0,2,"2","2",7,"2","2","2",0,"1",1,0,1,0,"1",NA,31.6,50,68.6,64,84.2,"4","21",6,"1","1","2","2",3,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,"2","3","1","2","3","2","1","1","3","3","3","1","2","1","3","2","2",5,4,1,2,3,"2",1,NA,1,0,1,"1","1",1,0,0,0,1,3,3,3,3,"1","1","2","1","1","1","1","1",1,0,"1","1","1","3"
"992","410",1990,"L3",99988,21068,"1",35,0,"51","10","1",0,0,"1",1,"10","10",0,"80",2,0,28,14,16,12,16,0,"1","3","1","3","1",3,1,"0","0",2,0,0,0,2,0,2,"1","1",3,"1","2","2",0,"2",1,1,0,0,"2",1,76.3,45,38.3,72,77.4,"4","14",4,"2","2","2","2",4,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,"2","1","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2",5,4,1,2,3,"1",1,1,1,1,1,"1","1",1,0,0,0,1,3,NA,2,4,"5","1","2","1","2","1","3","2",1,1,"2","2","2","3"
"993","412",1990,"L3",33266,33266,"2",16,0,"60","51","1",0,0,"7",0,"51","51",0,"14",0,2,63,12,12,8,12,1,"1","3","1","2","1",4,1,"0","4",2,0,0,0,2,0,1,"1","1",3,"1","1","2",0,"2",0,NA,0,0,"1",NA,68,32,62.4,36,53,"4","26",6,"1","2","1","2",5,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","1","2","2","1","1","2","1","3","2","2","2","1","1","2","2",3,5,1,2,4,"1",1,1,1,1,1,"1","1",1,0,1,1,1,4,4,2,4,"5","1","1","2","2","2","2","3",0,0,"1","1","1","3"
"994","432",1990,"L3",99988,9980,"2",16,0,"80","10","1",0,0,"1",0,"10","10",1,"78",3,0,42,14,16,12,16,0,"1","3","2","2","1",4,1,"0","0",2,0,0,0,2,0,2,"2","2",7,"2","2","2",0,"3",1,1,0,0,"2",1,19.7,60,76.3,72,77.4,NA,"14",6,"1","2","1","2",4,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","1","2","1","2","2","1","3","2","1","1","1","1","2","2",5,4,1,3,2,"1",1,0,1,1,1,"1","4",0,0,0,1,1,3,5,5,5,"6","2","2","2","2","2","1","1",0,1,"2","2","2","3"
"995","458",1990,"L3",99988,24395,"1",32,1,"80","10","1",0,0,"1",1,"10","10",0,"14",2,0,33,16,16,13,16,0,"1","3","1","3","1",4,1,"0","1",2,0,0,0,2,0,2,"1","1",2,"1","3","1",0,"1",0,NA,1,0,"2",1,86.5,60,76.3,72,77.4,"4","8",4,"1","2","2","1",3,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,"2","1","2","1","2","1","1","2","2","3","2","1","2","1","1","2","2",5,3,1,2,4,"1",1,1,1,1,1,"1","4",0,0,0,0,0,1,2,2,2,"5","2","3","2",NA,"1","1","3",0,1,"2","2","2","3"
"996","459",1990,"L3",99988,103206,"1",60,1,"30","36","1",1,0,"2",NA,"36","36",0,"30",2,2,44,20,20,16,18,1,"1","3","2","3","1",5,1,"0","0",4,0,1,1,2,0,2,"1","1",2,"1","3","2",0,"1",0,NA,0,0,"2",NA,92.8,80,92.8,48,24.2,"4","11",5,"2","1","2","1",4,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,"2","2","3","1","2","2","2","2","2","2","2","1","2","2","2","2","2",NA,NA,NA,NA,NA,"1",1,1,1,0,1,"2","4",0,0,0,0,1,3,3,2,3,"2","1","3","1","1","1","2","3",0,0,"2","2","2","3"
"997","460",1990,"L3",99988,4879,"1",50,0,"57","47","1",0,0,"1",0,"47","47",1,"62",4,0,34,14,8,7,12,0,"1","5","1","1","1",4,1,"0","4",2,0,0,0,2,0,2,"1","1",4,"2","2","3",0,"1",1,1,0,1,"1",1,28.7,47,38.8,38,43,"4","3",5,"1","1",NA,"1",2,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,NA,"1","1","1","2","1","1","2","3","3","2","2","2","2","1","2","2",4,5,2,3,1,"1",1,1,1,1,1,"2","1",1,0,0,0,0,3,4,2,3,"6","1","3","1","1","1","1","1",0,1,"1","2","2","3"
"998","463",1990,"L2",33266,12197,"1",40,0,"31","40","1",0,0,"1",0,"40","40",NA,"13",1,0,36,14,16,13,14,0,"1","3","1","2","1",4,1,"0","0",2,0,0,0,2,0,2,"1","1",5,"1","3","2",1,"1",1,1,1,0,"1",NA,68.6,39,41,50,32.6,"4","24",4,"3","1","2","2",2,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,"2","1","2","2","2","2","3","2","3","2","3","1","2","3","1","2","1",4,5,1,3,2,"1",1,1,1,1,1,"1","4",0,0,0,1,1,2,1,2,3,"5","2","3","1","1","2","2","1",1,1,"1","2","1","3"
"999","478",1990,"L3",48790,21068,"1",56,0,"32","33","1",0,0,"1",0,"33","33",0,"13",4,2,36,15,16,16,16,0,"1","5","1","3","1",4,1,"0","2",4,0,2,0,2,0,2,"3","1",5,"1","3","1",1,"3",1,1,0,1,"2",1,89.3,64,84.2,59,69.3,"4","14",4,"2","2","2","2",5,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,"3","1","2","1","3","2","1","1","1","3","2","1","3","2","2","2","2",5,4,1,3,2,"1",1,1,1,1,1,"1","4",0,0,0,1,1,2,3,1,2,"4","2","3","1","1","1","2","1",0,0,"2","2","2","3"
"1000","481",1990,"L2",33266,18851,"2",28,0,"32","42","1",0,0,"1",0,"42","42",0,"67",2,4,31,16,12,12,12,0,"1","6","3","1","1",2,1,"0","0",6,2,2,0,2,0,2,"3","2",7,"2","2","1",1,"1",1,1,1,0,"1",1,31.4,64,84.2,24,20.7,"2","11",4,"1","1","2","2",3,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","1","2","1","2","2","2","2","3","2","3","1","1","3","2",5,4,1,3,2,"3",1,0,0,0,0,"2","3",1,0,0,1,1,3,4,2,4,"3","1","2","2","2","3","3","3",0,1,"2","1","1","3"
"1001","489",1990,"L2",24395,9980,"1",40,0,"77","81","1",0,0,"1",0,"81","81",0,"90",5,0,21,11,16,12,14,0,"1","6","3","1","1",4,1,"0","1",2,0,0,0,2,0,2,"3","1",1,"1","2","1",0,"3",1,1,0,1,"2",1,46.6,27,23.3,38,28.4,"2","11",4,"2","2","2","2",4,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,"1","2","2","2","2","2","2","3","3","2","2","2","3","3","2","2","1",4,5,2,1,3,"1",1,0,1,0,1,"1","1",0,0,0,1,1,3,4,3,5,"3","1","2","1","1","2","3","1",0,0,"2","2","2","3"
"1002","492",1990,"L3",28830,24395,"1",40,0,"91","54","1",0,0,"7",0,"54","54",1,"20",5,0,52,12,8,8,12,1,"1","2","3","2","1",3,1,"0",NA,2,0,0,0,2,0,2,"3","2",7,"2","2","2",1,"1",1,1,0,0,"1",1,39.9,35,32,38,25.7,"1","21",5,"1","2","3","2",5,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,"2","1","2","1","2","1","1","1","2","1","2","2","2","2","2","2","1",2,4,3,5,1,"3",1,1,1,0,0,"1","1",0,0,0,1,1,4,3,3,4,"1","1","2","1","2","1","1","3",0,0,"2","1","1","3"
"1003","499",1990,"L3",39919,NA,"7",NA,0,"73","13","1",0,0,"1",0,"13","13",0,"63",0,3,35,18,16,14,17,0,"1","3","3","1","1",2,1,"0","0",5,2,1,0,2,0,1,"3","1",3,"1","3","1",1,"1",1,1,1,0,"1",1,31,57,75.6,54,73.2,"4","8",3,"2","2","2","2",6,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,"2","1","2","1","1","2","2","1","1","3","2","1","2","1","1","2","2",4,5,2,3,1,"1",1,0,1,0,0,"1","1",0,0,0,0,0,4,4,3,2,"1","2","3","1","1",NA,"2","2",0,0,"2","2","1","3"
"1004","503",1990,"L3",39919,9980,"2",25,0,"58","27","1",0,0,"1",0,"27","27",1,"13",4,2,37,14,16,13,14,0,"1","3","3","1","1",3,1,"0","0",4,1,1,0,2,0,2,"3","1",7,"1","2","1",0,"1",1,1,0,0,"2",1,89.3,37,32.6,65,59.4,"4","11",7,"2","1","1","2",5,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,NA,"1","2","1","2","2","2","1","1","2","2","2","2","1","1","2","1",NA,NA,NA,NA,NA,"1",1,1,1,NA,1,"1","1",0,0,0,0,1,1,3,3,3,"6","1","3","1","2","1","2","3",0,0,"2","2","2","3"
"1005","508",1990,"L3",33266,33266,"1",40,0,"14","10","1",0,0,"1",0,"10","10",1,"20",10,0,33,17,12,12,17,1,"1","2","3","3","1",3,1,"0","2",2,0,0,0,2,0,2,"3","1",3,"1","2","2",1,"1",1,1,1,1,"1",NA,39.9,70,83.8,72,77.4,"4","11",6,"1",NA,NA,NA,2,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,"2","1","2","1","1","3","2","2","2","2","3","2","2","3","1","3","2",5,4,1,2,3,"2",1,1,1,1,1,"1","3",1,0,0,0,0,3,4,4,4,"3","3","2","2","2","2","1","3",0,0,"1","1","1","3"
"1006","512",1990,"L3",48790,28830,"1",40,0,"22","57","1",0,0,"7",0,"57","57",0,"60",3,2,59,12,8,12,14,1,"1","2","4","3","1",2,1,"0","0",2,0,0,0,2,0,2,"3","1",5,"1","2","5",1,"1",0,NA,1,0,"1",1,14,74,84.5,47,38.8,"4","8",5,"2","2","1","1",2,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,"2","1","2","1","2","2","2","1","2","3","3","1","2","1","1","3","3",5,4,1,3,2,"2",1,1,1,1,1,"1","2",1,0,0,1,1,3,4,2,5,"5","2","2","2","1","1","2","2",0,0,"1","2","2","3"
"1007","527",1990,"L2",39919,14415,"1",40,1,"42","56","1",1,0,"1",0,"56","56",0,"91",6,4,33,12,12,12,12,0,"1","4","4","3","1",3,1,"0","0",6,1,2,1,2,0,2,"4","1",8,"1","1","1",NA,"2",0,NA,1,0,"1",1,32,25,12.6,25,23.8,"2","14",6,"2","2","2","2",5,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,"2","1","2","1","2","2","1","1","2","2","2","1","2","2","1","1","1",3,5,2,1,4,"1",0,0,NA,0,0,"2","1",1,0,0,1,1,4,4,4,5,"6","1","1","2","2","1","3","1",0,0,"1","1","1","1"
"1008","528",1990,"L2",33266,21068,"1",50,0,"62","51","1",0,0,"1",0,"51","51",0,"81",8,4,54,12,12,12,12,1,"1","1","4","3","3",3,1,"0","0",2,0,0,0,2,0,2,"4","1",3,"1","2","1",1,"1",1,1,0,0,"2",1,48.3,28,25.2,45,38.3,"4","97",5,"2","1","2","3",2,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,"2","2","2","1","3","1","2","2","3","3","3","3","3","3","2","3","3",1,5,2,4,3,"1",1,0,1,0,1,"1","1",1,0,0,1,1,3,3,3,3,"3","1","1","2","2","2","2","1",0,1,"2","2","2","3"
"1009","533",1990,"L3",33266,18851,"1",30,1,"42","82","1",0,0,"1",0,"82","82",1,"20",2,2,53,12,8,8,12,1,"1","2","4","2","1",2,1,"2","2",2,0,0,0,2,0,2,"4","1",5,"1","1","1",0,"2",0,NA,1,0,"2",1,39.9,35,32.8,52,77.3,"4","18",6,"1","3","1","2",7,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,"2","2","1","2","3","1","1","1","1","3","1","3","1","1","1","3","3",5,4,1,3,2,"2",1,1,1,1,1,"1","1",1,0,0,1,1,1,3,1,5,"2","1","2","2","2","2","1","1",1,1,"2","2","2","3"
"1010","534",1990,"L3",24395,3105,"5",NA,0,"23","22","1",0,0,"5",0,"22","22",0,"51",1,4,70,18,14,14,20,0,"1","3","3","3","1",3,1,"0","0",2,0,0,0,2,0,2,"4","1",6,"1","3","1",1,"2",NA,NA,NA,0,"2",1,38.3,64,82.5,74,84.5,"4","11",2,NA,"2",NA,"1",3,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,"3","1","2","1","3","2","2","2","3","2","1","2","2","1","1","2","2",5,4,1,3,2,"2",1,1,1,1,1,"1","3",1,0,0,1,1,3,3,2,3,"1","1","3","1","1",NA,"1","3",0,0,"2","2","2","3"
"1011","539",1990,"L3",99988,444,"2",10,1,"47","47","1",0,0,"1",1,"47","47",1,"62",8,1,26,12,3,11,9,0,"1","6","3","1","2",2,1,"0","0",3,1,0,0,2,0,2,"3","1",8,"1","2","1",1,"1",0,NA,1,1,"1",1,28.7,31,39.7,38,43,"4","30",6,"1",NA,"1","2",7,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","2","2","1","1","2","1","3","3","2","3","3","2","1","1",4,5,1,2,3,"1",0,0,0,0,0,"1","1",1,0,0,1,1,5,5,3,5,"6","1","1","2","1","1","1","1",0,0,"1","2","1","3"
"1012","547",1990,"L2",33266,1774,"2",38,0,"94","73","1",0,0,"5",0,"73","73",1,"20",4,7,68,12,4,8,12,0,"1","2","3","1","1",4,1,"0","0",2,0,0,0,2,0,1,"3","2",7,"2","2","2",0,"2",1,1,0,0,"1",1,39.9,52,57,38,42.8,"4","14",5,"1","2","1","2",6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"2","1","2","1","2","1","2","2","1","2","3","1","2","2","1","2","2",4,5,1,2,3,"2",0,0,1,0,0,"1","1",1,0,0,1,1,3,5,2,4,"1","2","2","2","1","1","2","1",0,0,"2","1","2","3"
"1013","563",1990,"L3",24395,12197,"1",40,0,"62","47","1",0,0,"1",0,"47","47",0,"81",1,0,23,12,12,12,12,1,"1","4","3","1","1",3,1,"0","0",2,0,0,0,2,0,2,"3","1",8,"1","1","1",1,"2",1,1,0,0,"2",1,28.4,28,25.2,31,39.7,"4","18",6,"1","2","2","2",6,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,"2","1","1","1","1","1","2","2","1","2","1","1","3","2","2","2","2",4,5,1,2,3,"1",0,0,1,0,0,"1","1",1,0,0,1,1,2,3,2,3,"6","2","1","2","2","1","2","1",0,0,"2","2","2","3"
